item_id,pedido_id,produto,categoria,quantidade,preco_unitario
2677,889,Mesa,Casa,4,629.72
2678,889,Mouse,Eletronicos,1,77.07
2679,890,Jaqueta,Moda,4,64.06
2680,890,Calca,Moda,4,34.82
2681,891,Camiseta,Moda,1,39.35
2682,891,Livro,Books,4,23.95
2683,891,Luminaria,Casa,1,87.37
2684,891,Calca,Moda,1,48.49
2685,891,Mesa,Casa,3,316.15
2686,892,Luminaria,Casa,3,84.4
2687,893,Camiseta,Moda,1,43.88
2688,893,Mesa,Casa,2,380.38
2689,893,Notebook,Eletronicos,2,2516.22
2690,893,Luminaria,Casa,4,94.62
2691,893,Mouse,Eletronicos,4,61.24
2692,894,Mouse,Eletronicos,2,21.09
2693,894,Luminaria,Casa,2,43.28
2694,894,Caderno,Papelaria,3,5.58
2695,894,Camiseta,Moda,2,26.09
2696,895,Luminaria,Casa,3,110.9
2697,895,Caderno,Papelaria,4,15.27
2698,895,Mouse,Eletronicos,2,46.12
2699,895,Jaqueta,Moda,4,171.77
2700,896,Monitor,Eletronicos,3,727.98
2701,897,Sofa,Casa,2,839.88
2702,897,Livro,Books,1,50.09
2703,897,Livro,Books,2,40.29
2704,898,Notebook,Eletronicos,4,1613.09
2705,898,Mesa,Casa,3,255.0
2706,898,Luminaria,Casa,4,92.39
2707,899,Monitor,Eletronicos,2,569.49
2708,900,Mesa,Casa,4,255.13
2709,900,Teclado,Eletronicos,2,65.82
2710,900,Calca,Moda,1,70.56
2711,900,Camiseta,Moda,3,34.34
2712,901,Camiseta,Moda,4,51.2
2713,901,Luminaria,Casa,1,108.01
2714,901,Notebook,Eletronicos,3,1794.48
2715,901,Notebook,Eletronicos,3,2580.43
2716,902,Camiseta,Moda,3,48.74
2717,902,Teclado,Eletronicos,4,131.4
2718,902,Calca,Moda,3,88.06
2719,902,Camiseta,Moda,4,60.19
2720,902,Notebook,Eletronicos,4,2516.98
2721,903,Mouse,Eletronicos,1,31.29
2722,904,Calca,Moda,4,45.81
2723,905,Notebook,Eletronicos,3,2363.33
2724,905,Calca,Moda,4,80.45
2725,905,Notebook,Eletronicos,2,3286.58
2726,905,Luminaria,Casa,4,130.26
2727,905,Mesa,Casa,4,464.7
2728,906,Caderno,Papelaria,2,11.24
2729,907,Calca,Moda,4,48.93
2730,907,Sofa,Casa,1,615.1
2731,907,Calca,Moda,2,59.8
2732,907,Caderno,Papelaria,4,9.4
2733,907,Jaqueta,Moda,2,98.91
2734,908,Notebook,Eletronicos,2,3282.78
2735,908,Livro,Books,2,44.36
2736,909,Calca,Moda,1,28.33
2737,910,Jaqueta,Moda,2,114.18
2738,910,Livro,Books,4,17.72
2739,911,Livro,Books,2,15.69
2740,912,Jaqueta,Moda,3,78.02
2741,912,Calca,Moda,1,47.03
2742,912,Teclado,Eletronicos,3,46.24
2743,913,Sofa,Casa,3,662.84
2744,913,Monitor,Eletronicos,4,509.5
2745,914,Mouse,Eletronicos,1,52.37
2746,914,Luminaria,Casa,1,90.1
2747,915,Mouse,Eletronicos,1,19.34
2748,916,Camiseta,Moda,4,74.35
2749,916,Mesa,Casa,2,440.73
2750,916,Livro,Books,2,43.29
2751,917,Teclado,Eletronicos,1,125.97
2752,917,Sofa,Casa,3,1040.13
2753,917,Luminaria,Casa,3,128.82
2754,917,Camiseta,Moda,2,50.93
2755,918,Calca,Moda,4,121.23
2756,918,Camiseta,Moda,3,67.07
2757,918,Calca,Moda,4,93.59
2758,919,Notebook,Eletronicos,1,751.33
2759,919,Livro,Books,2,13.21
2760,919,Luminaria,Casa,2,45.78
2761,919,Livro,Books,2,13.82
2762,920,Jaqueta,Moda,3,100.39
2763,920,Jaqueta,Moda,4,117.5
2764,921,Caderno,Papelaria,2,8.56
2765,921,Livro,Books,1,14.74
2766,922,Mesa,Casa,4,181.81
2767,922,Notebook,Eletronicos,2,890.04
2768,923,Sofa,Casa,3,604.74
2769,923,Teclado,Eletronicos,1,76.44
2770,923,Luminaria,Casa,3,86.2
2771,924,Livro,Books,4,32.31
2772,924,Mouse,Eletronicos,2,62.39
2773,925,Sofa,Casa,1,1047.56
2774,925,Monitor,Eletronicos,3,880.25
2775,926,Mouse,Eletronicos,1,24.21
2776,926,Calca,Moda,2,39.91
2777,927,Livro,Books,1,18.77
2778,928,Jaqueta,Moda,2,125.45
2779,928,Notebook,Eletronicos,3,1645.45
2780,929,Mesa,Casa,4,185.49
2781,929,Caderno,Papelaria,2,5.51
2782,929,Sofa,Casa,4,310.58
2783,929,Camiseta,Moda,1,15.01
2784,929,Mesa,Casa,3,161.34
2785,930,Caderno,Papelaria,3,7.45
2786,930,Notebook,Eletronicos,4,1272.13
2787,930,Sofa,Casa,2,297.54
2788,930,Caderno,Papelaria,2,5.18
2789,931,Caderno,Papelaria,1,19.81
2790,931,Caderno,Papelaria,1,19.46
2791,932,Luminaria,Casa,1,87.68
2792,932,Livro,Books,3,30.25
2793,933,Calca,Moda,2,31.36
2794,933,Camiseta,Moda,3,21.44
2795,934,Caderno,Papelaria,4,9.41
2796,934,Luminaria,Casa,4,62.42
2797,934,Luminaria,Casa,2,66.3
2798,934,Luminaria,Casa,2,65.37
2799,934,Livro,Books,2,26.48
2800,935,Mouse,Eletronicos,2,51.66
2801,935,Livro,Books,4,30.81
2802,935,Calca,Moda,1,61.45
2803,935,Calca,Moda,1,61.34
2804,936,Calca,Moda,4,48.86
2805,936,Mouse,Eletronicos,3,41.79
2806,936,Sofa,Casa,2,592.45
2807,936,Notebook,Eletronicos,1,1214.17
2808,937,Notebook,Eletronicos,4,3082.08
2809,937,Monitor,Eletronicos,4,802.8
2810,937,Livro,Books,2,41.01
2811,938,Mouse,Eletronicos,3,42.03
2812,938,Mouse,Eletronicos,4,35.86
2813,938,Mouse,Eletronicos,2,43.17
2814,938,Jaqueta,Moda,3,114.65
2815,938,Mesa,Casa,3,217.23
2816,939,Notebook,Eletronicos,4,3411.87
2817,940,Calca,Moda,1,113.66
2818,940,Caderno,Papelaria,3,16.82
2819,941,Mesa,Casa,2,228.97
2820,941,Livro,Books,3,19.23
2821,942,Caderno,Papelaria,4,19.4
2822,943,Camiseta,Moda,2,49.86
2823,943,Monitor,Eletronicos,2,826.54
2824,943,Calca,Moda,1,104.81
2825,943,Luminaria,Casa,2,120.64
2826,943,Jaqueta,Moda,3,168.72
2827,944,Monitor,Eletronicos,2,425.85
2828,944,Calca,Moda,2,57.76
2829,944,Teclado,Eletronicos,1,68.44
2830,944,Notebook,Eletronicos,3,1346.39
2831,944,Sofa,Casa,1,425.85
2832,945,Mouse,Eletronicos,4,68.51
2833,946,Calca,Moda,2,90.53
2834,946,Notebook,Eletronicos,2,2938.9
2835,946,Teclado,Eletronicos,2,122.62
2836,946,Monitor,Eletronicos,3,716.43
2837,947,Jaqueta,Moda,3,177.58
2838,947,Livro,Books,3,28.94
2839,947,Caderno,Papelaria,2,14.63
2840,947,Mouse,Eletronicos,1,55.02
2841,947,Mesa,Casa,4,412.09
2842,948,Mouse,Eletronicos,4,60.13
2843,948,Livro,Books,2,42.96
2844,948,Caderno,Papelaria,2,13.32
2845,949,Jaqueta,Moda,4,206.48
2846,949,Mouse,Eletronicos,4,77.71
2847,949,Caderno,Papelaria,1,16.3
2848,949,Calca,Moda,4,119.49
2849,949,Mouse,Eletronicos,2,75.38
2850,950,Jaqueta,Moda,1,74.42
2851,950,Calca,Moda,1,51.26
2852,950,Caderno,Papelaria,2,8.86
2853,950,Livro,Books,3,16.83
2854,950,Mesa,Casa,2,218.92
2855,951,Teclado,Eletronicos,1,95.44
2856,951,Sofa,Casa,3,847.04
2857,951,Monitor,Eletronicos,4,597.71
2858,952,Notebook,Eletronicos,4,1441.25
2859,952,Sofa,Casa,1,441.75
2860,952,Sofa,Casa,1,365.45
2861,952,Jaqueta,Moda,2,76.65
2862,952,Teclado,Eletronicos,4,44.01
2863,953,Calca,Moda,2,57.6
2864,954,Calca,Moda,2,53.29
2865,955,Jaqueta,Moda,1,132.0
2866,955,Sofa,Casa,3,662.18
2867,956,Camiseta,Moda,3,25.62
2868,956,Camiseta,Moda,4,18.73
2869,957,Notebook,Eletronicos,1,1353.82
2870,957,Sofa,Casa,2,430.22
2871,957,Sofa,Casa,1,326.86
2872,957,Mesa,Casa,2,178.99
2873,957,Sofa,Casa,3,448.52
2874,958,Sofa,Casa,2,1017.31
2875,958,Camiseta,Moda,4,53.76
2876,958,Camiseta,Moda,3,53.13
2877,958,Camiseta,Moda,3,54.6
2878,959,Caderno,Papelaria,1,14.89
2879,960,Mesa,Casa,2,315.34
2880,960,Jaqueta,Moda,1,94.71
2881,960,Luminaria,Casa,3,62.25
2882,960,Notebook,Eletronicos,3,1791.14
2883,961,Livro,Books,2,29.98
2884,961,Calca,Moda,4,60.23
2885,961,Monitor,Eletronicos,1,556.35
2886,961,Mesa,Casa,4,316.79
2887,961,Mouse,Eletronicos,3,47.72
2888,962,Calca,Moda,2,103.87
2889,962,Livro,Books,4,30.33
2890,963,Luminaria,Casa,2,148.5
2891,963,Notebook,Eletronicos,4,3119.87
2892,963,Jaqueta,Moda,2,212.92
2893,963,Livro,Books,1,45.95
2894,963,Mesa,Casa,3,406.24
2895,964,Camiseta,Moda,2,54.17
2896,964,Sofa,Casa,4,897.17
2897,965,Mesa,Casa,4,344.05
2898,965,Luminaria,Casa,1,72.67
2899,965,Livro,Books,3,29.41
2900,965,Livro,Books,1,23.82
2901,965,Notebook,Eletronicos,3,1683.02
2902,966,Jaqueta,Moda,4,194.11
2903,966,Luminaria,Casa,1,130.96
2904,966,Notebook,Eletronicos,3,2242.1
2905,967,Camiseta,Moda,3,31.31
2906,967,Notebook,Eletronicos,3,1934.44
2907,968,Camiseta,Moda,1,74.11
2908,968,Teclado,Eletronicos,3,129.52
2909,968,Luminaria,Casa,2,109.55
2910,969,Camiseta,Moda,3,69.06
2911,969,Sofa,Casa,2,948.03
2912,969,Livro,Books,4,41.75
2913,970,Jaqueta,Moda,1,198.09
2914,970,Camiseta,Moda,2,49.2
2915,971,Monitor,Eletronicos,1,411.04
2916,971,Camiseta,Moda,4,31.21
2917,972,Sofa,Casa,1,728.35
2918,972,Notebook,Eletronicos,3,1587.9
2919,972,Sofa,Casa,2,630.75
2920,972,Mouse,Eletronicos,1,43.71
2921,973,Camiseta,Moda,4,38.49
2922,973,Mouse,Eletronicos,4,63.89
2923,973,Mouse,Eletronicos,1,65.53
2924,974,Calca,Moda,1,35.9
2925,974,Camiseta,Moda,4,20.75
2926,975,Teclado,Eletronicos,4,66.26
2927,975,Camiseta,Moda,2,27.7
2928,976,Jaqueta,Moda,2,171.34
2929,977,Calca,Moda,3,62.02
2930,977,Sofa,Casa,2,554.19
2931,978,Sofa,Casa,1,579.01
2932,978,Teclado,Eletronicos,1,104.04
2933,978,Camiseta,Moda,4,48.57
2934,978,Luminaria,Casa,1,89.53
2935,979,Teclado,Eletronicos,2,124.25
2936,979,Monitor,Eletronicos,1,680.91
2937,979,Notebook,Eletronicos,4,2234.95
2938,979,Monitor,Eletronicos,3,659.8
2939,980,Livro,Books,1,38.93
2940,980,Camiseta,Moda,2,39.53
2941,980,Sofa,Casa,4,834.92
2942,981,Teclado,Eletronicos,2,47.49
2943,981,Calca,Moda,2,34.56
2944,981,Livro,Books,4,16.91
2945,982,Luminaria,Casa,1,112.31
2946,982,Livro,Books,4,37.4
2947,983,Sofa,Casa,4,688.28
2948,983,Sofa,Casa,3,888.0
2949,983,Teclado,Eletronicos,1,83.78
2950,984,Teclado,Eletronicos,4,71.04
2951,984,Mesa,Casa,3,319.76
2952,984,Livro,Books,2,22.97
2953,984,Mesa,Casa,4,335.84
2954,984,Jaqueta,Moda,2,147.16
2955,985,Mesa,Casa,2,460.72
2956,985,Jaqueta,Moda,3,165.36
2957,985,Sofa,Casa,3,962.31
2958,986,Mouse,Eletronicos,4,42.27
2959,986,Luminaria,Casa,2,84.6
2960,986,Notebook,Eletronicos,1,2119.78
2961,986,Camiseta,Moda,3,40.85
2962,986,Monitor,Eletronicos,2,589.9
2963,987,Mesa,Casa,4,200.1
2964,987,Luminaria,Casa,2,49.74
2965,987,Camiseta,Moda,1,25.72
2966,987,Jaqueta,Moda,3,87.41
2967,987,Camiseta,Moda,3,21.87
2968,988,Mesa,Casa,2,404.97
2969,988,Luminaria,Casa,4,126.18
2970,988,Caderno,Papelaria,1,12.84
2971,988,Sofa,Casa,4,904.04
2972,988,Monitor,Eletronicos,1,701.33
2973,989,Notebook,Eletronicos,4,2143.11
2974,989,Livro,Books,1,31.44
2975,989,Calca,Moda,4,80.44
2976,989,Mesa,Casa,2,401.83
2977,990,Calca,Moda,2,104.33
2978,990,Teclado,Eletronicos,2,161.13
2979,991,Calca,Moda,4,62.76
2980,991,Mouse,Eletronicos,1,40.17
2981,992,Luminaria,Casa,2,160.29
2982,992,Livro,Books,2,41.02
2983,992,Livro,Books,1,38.22
2984,992,Teclado,Eletronicos,3,119.17
2985,993,Jaqueta,Moda,1,197.27
2986,994,Camiseta,Moda,1,58.8
2987,994,Monitor,Eletronicos,1,827.82
2988,994,Sofa,Casa,3,1045.32
2989,994,Sofa,Casa,1,950.81
2990,995,Livro,Books,1,26.42
2991,995,Notebook,Eletronicos,3,1838.94
2992,995,Livro,Books,4,27.58
2993,996,Caderno,Papelaria,4,7.65
2994,996,Caderno,Papelaria,3,10.18
2995,996,Jaqueta,Moda,1,112.95
2996,997,Monitor,Eletronicos,3,576.42
2997,998,Livro,Books,2,19.78
2998,998,Livro,Books,4,21.22
2999,998,Notebook,Eletronicos,1,1222.77
3000,998,Calca,Moda,3,47.47
3001,999,Monitor,Eletronicos,2,287.8
3002,999,Luminaria,Casa,1,46.13
3003,999,Teclado,Eletronicos,4,48.88
3004,1000,Livro,Books,3,20.46
3005,1000,Monitor,Eletronicos,3,325.63
3006,1000,Livro,Books,2,23.62
3007,1000,Livro,Books,3,18.64
3008,1001,Livro,Books,4,30.9
3009,1002,Mesa,Casa,3,424.64
3010,1002,Camiseta,Moda,2,67.03
3011,1003,Livro,Books,1,35.05
3012,1003,Notebook,Eletronicos,4,2238.12
3013,1003,Camiseta,Moda,4,32.8
3014,1004,Mesa,Casa,1,283.86
3015,1004,Calca,Moda,2,50.26
3016,1004,Jaqueta,Moda,3,94.94
3017,1004,Caderno,Papelaria,4,11.67
3018,1004,Jaqueta,Moda,1,108.97
3019,1005,Teclado,Eletronicos,1,97.28
3020,1006,Monitor,Eletronicos,3,251.96
3021,1006,Mouse,Eletronicos,3,26.1
3022,1006,Calca,Moda,1,34.33
3023,1007,Camiseta,Moda,4,46.64
3024,1007,Calca,Moda,2,123.34
3025,1007,Monitor,Eletronicos,3,791.26
3026,1007,Teclado,Eletronicos,1,101.06
3027,1008,Mesa,Casa,4,582.04
3028,1008,Camiseta,Moda,4,61.66
3029,1008,Livro,Books,2,37.64
3030,1009,Luminaria,Casa,4,124.79
3031,1010,Mesa,Casa,4,314.59
3032,1010,Monitor,Eletronicos,1,552.46
3033,1010,Sofa,Casa,4,671.22
3034,1011,Luminaria,Casa,4,121.33
3035,1011,Sofa,Casa,4,864.86
3036,1011,Sofa,Casa,1,734.09
3037,1012,Luminaria,Casa,4,116.82
3038,1012,Mouse,Eletronicos,3,71.39
3039,1012,Mesa,Casa,1,506.34
3040,1012,Luminaria,Casa,1,116.77
3041,1012,Notebook,Eletronicos,3,2247.89
3042,1013,Mesa,Casa,4,268.63
3043,1013,Monitor,Eletronicos,4,318.19
3044,1013,Calca,Moda,2,45.29
3045,1013,Teclado,Eletronicos,4,71.88
3046,1013,Caderno,Papelaria,1,7.62
3047,1014,Teclado,Eletronicos,1,89.38
3048,1014,Caderno,Papelaria,3,9.1
3049,1014,Jaqueta,Moda,1,139.48
3050,1014,Sofa,Casa,3,538.61
3051,1015,Mouse,Eletronicos,2,35.16
3052,1016,Camiseta,Moda,4,36.54
3053,1016,Notebook,Eletronicos,3,1887.88
3054,1016,Sofa,Casa,1,665.51
3055,1016,Teclado,Eletronicos,4,103.26
3056,1017,Mesa,Casa,3,336.97
3057,1017,Luminaria,Casa,1,64.93
3058,1017,Jaqueta,Moda,1,91.43
3059,1017,Jaqueta,Moda,3,91.47
3060,1017,Camiseta,Moda,2,30.39
3061,1018,Teclado,Eletronicos,1,53.82
3062,1018,Sofa,Casa,4,363.73
3063,1018,Mesa,Casa,4,216.16
3064,1018,Jaqueta,Moda,2,71.77
3065,1019,Camiseta,Moda,3,36.78
3066,1020,Teclado,Eletronicos,2,105.04
3067,1020,Monitor,Eletronicos,3,581.32
3068,1020,Calca,Moda,3,82.43
3069,1020,Mouse,Eletronicos,3,56.08
3070,1021,Livro,Books,3,21.17
3071,1022,Mouse,Eletronicos,1,62.6
3072,1022,Camiseta,Moda,1,48.33
3073,1022,Jaqueta,Moda,3,163.98
3074,1022,Notebook,Eletronicos,1,2452.32
3075,1022,Mouse,Eletronicos,2,54.51
3076,1023,Calca,Moda,4,65.0
3077,1023,Jaqueta,Moda,1,147.64
3078,1023,Teclado,Eletronicos,1,74.69
3079,1023,Mesa,Casa,2,327.52
3080,1023,Notebook,Eletronicos,1,1384.44
3081,1024,Caderno,Papelaria,2,12.53
3082,1024,Calca,Moda,4,71.56
3083,1025,Mesa,Casa,2,204.94
3084,1025,Caderno,Papelaria,2,7.6
3085,1025,Teclado,Eletronicos,3,38.86
3086,1025,Notebook,Eletronicos,2,1147.24
3087,1025,Notebook,Eletronicos,4,1037.51
3088,1026,Mesa,Casa,3,431.53
3089,1026,Sofa,Casa,1,635.38
3090,1026,Caderno,Papelaria,3,11.92
3091,1027,Mesa,Casa,1,324.23
3092,1027,Mouse,Eletronicos,4,39.21
3093,1027,Calca,Moda,1,52.17
3094,1028,Monitor,Eletronicos,1,694.3
3095,1028,Livro,Books,2,34.37
3096,1028,Jaqueta,Moda,1,194.63
3097,1028,Mouse,Eletronicos,3,52.47
3098,1028,Mouse,Eletronicos,1,56.1
3099,1029,Mouse,Eletronicos,1,52.1
3100,1029,Livro,Books,2,26.95
3101,1030,Mesa,Casa,1,313.9
3102,1031,Teclado,Eletronicos,4,120.84
3103,1031,Mesa,Casa,3,414.16
3104,1031,Monitor,Eletronicos,4,545.83
3105,1031,Teclado,Eletronicos,1,110.06
3106,1032,Jaqueta,Moda,3,136.44
3107,1032,Luminaria,Casa,1,66.25
3108,1032,Jaqueta,Moda,2,92.13
3109,1032,Livro,Books,1,25.6
3110,1032,Livro,Books,4,19.16
3111,1033,Notebook,Eletronicos,3,1430.62
3112,1033,Monitor,Eletronicos,1,357.63
3113,1034,Camiseta,Moda,4,30.47
3114,1034,Luminaria,Casa,2,79.79
3115,1034,Livro,Books,4,23.47
3116,1035,Luminaria,Casa,4,114.12
3117,1035,Monitor,Eletronicos,1,712.9
3118,1035,Luminaria,Casa,2,138.78
3119,1035,Luminaria,Casa,1,151.47
3120,1035,Mouse,Eletronicos,3,69.36
3121,1036,Mesa,Casa,4,220.87
3122,1037,Calca,Moda,2,82.83
3123,1037,Jaqueta,Moda,1,155.12
3124,1037,Mesa,Casa,1,466.61
3125,1037,Caderno,Papelaria,4,10.79
3126,1038,Mouse,Eletronicos,1,75.37
3127,1038,Camiseta,Moda,3,60.39
3128,1038,Calca,Moda,4,85.76
3129,1038,Livro,Books,4,41.4
3130,1039,Mesa,Casa,1,381.98
3131,1040,Notebook,Eletronicos,1,1776.76
3132,1040,Jaqueta,Moda,4,130.92
3133,1040,Luminaria,Casa,2,65.47
3134,1040,Jaqueta,Moda,2,103.37
3135,1040,Calca,Moda,3,61.69
3136,1041,Teclado,Eletronicos,3,120.98
3137,1042,Camiseta,Moda,4,29.21
3138,1042,Mouse,Eletronicos,3,28.73
3139,1042,Sofa,Casa,1,552.38
3140,1042,Sofa,Casa,1,552.41
3141,1043,Camiseta,Moda,4,52.71
3142,1043,Caderno,Papelaria,2,21.0
3143,1043,Jaqueta,Moda,4,172.12
3144,1043,Caderno,Papelaria,4,15.28
3145,1043,Livro,Books,1,46.82
3146,1044,Monitor,Eletronicos,2,669.58
3147,1044,Jaqueta,Moda,3,170.04
3148,1044,Teclado,Eletronicos,1,82.35
3149,1045,Livro,Books,2,24.93
3150,1045,Notebook,Eletronicos,3,1522.99
3151,1046,Luminaria,Casa,3,80.94
3152,1046,Luminaria,Casa,1,56.88
3153,1047,Livro,Books,4,14.51
3154,1048,Sofa,Casa,3,1094.28
3155,1048,Teclado,Eletronicos,4,140.86
3156,1049,Mesa,Casa,4,298.9
3157,1049,Camiseta,Moda,3,40.02
3158,1049,Camiseta,Moda,3,40.76
3159,1050,Jaqueta,Moda,1,204.34
3160,1050,Caderno,Papelaria,2,18.39
3161,1050,Sofa,Casa,4,963.83
3162,1051,Mesa,Casa,1,401.87
3163,1051,Camiseta,Moda,3,40.18
3164,1051,Notebook,Eletronicos,1,2463.44
3165,1051,Camiseta,Moda,4,37.25
3166,1052,Notebook,Eletronicos,4,3064.38
3167,1052,Caderno,Papelaria,2,19.24
3168,1053,Notebook,Eletronicos,4,2158.03
3169,1053,Camiseta,Moda,1,45.82
3170,1053,Notebook,Eletronicos,3,2076.57
3171,1053,Notebook,Eletronicos,4,2511.74
3172,1054,Calca,Moda,3,25.85
3173,1054,Mesa,Casa,3,180.9
3174,1055,Calca,Moda,4,106.41
3175,1055,Camiseta,Moda,4,55.97
3176,1055,Teclado,Eletronicos,3,135.01
3177,1056,Teclado,Eletronicos,2,103.68
3178,1056,Luminaria,Casa,2,105.79
3179,1057,Caderno,Papelaria,1,13.98
3180,1057,Teclado,Eletronicos,4,98.29
3181,1057,Camiseta,Moda,4,41.28
3182,1057,Sofa,Casa,4,728.76
3183,1058,Mesa,Casa,2,261.43
3184,1058,Calca,Moda,3,65.46
3185,1059,Livro,Books,3,21.11
3186,1060,Teclado,Eletronicos,3,83.53
3187,1060,Livro,Books,2,37.02
3188,1060,Caderno,Papelaria,2,12.01
3189,1060,Jaqueta,Moda,4,169.72
3190,1061,Teclado,Eletronicos,2,62.95
3191,1061,Livro,Books,1,21.19
3192,1061,Sofa,Casa,4,485.74
3193,1061,Monitor,Eletronicos,4,257.67
3194,1061,Mesa,Casa,2,199.58
3195,1062,Mesa,Casa,4,254.26
3196,1063,Mouse,Eletronicos,3,68.94
3197,1063,Livro,Books,2,32.24
3198,1063,Camiseta,Moda,3,57.04
3199,1063,Calca,Moda,3,104.82
3200,1064,Notebook,Eletronicos,3,2573.51
3201,1064,Notebook,Eletronicos,4,3734.21
3202,1065,Teclado,Eletronicos,1,75.22
3203,1065,Calca,Moda,2,79.44
3204,1065,Livro,Books,3,35.8
3205,1065,Notebook,Eletronicos,4,2255.15
3206,1066,Calca,Moda,1,44.5
3207,1066,Notebook,Eletronicos,1,1221.02
3208,1067,Livro,Books,2,30.3
3209,1068,Caderno,Papelaria,3,12.43
3210,1068,Mouse,Eletronicos,3,57.33
3211,1068,Camiseta,Moda,2,43.58
3212,1068,Caderno,Papelaria,2,9.59
3213,1068,Mouse,Eletronicos,4,41.55
3214,1069,Livro,Books,2,18.73
3215,1070,Notebook,Eletronicos,2,2533.77
3216,1070,Mesa,Casa,3,411.81
3217,1070,Monitor,Eletronicos,1,553.03
3218,1071,Monitor,Eletronicos,3,740.48
3219,1071,Luminaria,Casa,1,100.46
3220,1071,Teclado,Eletronicos,2,97.86
3221,1072,Monitor,Eletronicos,4,805.89
3222,1072,Livro,Books,2,35.64
3223,1072,Mesa,Casa,3,472.27
3224,1073,Jaqueta,Moda,2,174.0
3225,1074,Calca,Moda,1,89.71
3226,1074,Teclado,Eletronicos,4,97.25
3227,1074,Mouse,Eletronicos,3,38.62
3228,1074,Mouse,Eletronicos,1,49.75
3229,1075,Livro,Books,1,11.63
3230,1075,Luminaria,Casa,1,45.0
3231,1075,Monitor,Eletronicos,1,257.22
3232,1075,Mesa,Casa,1,166.62
3233,1076,Luminaria,Casa,1,120.06
3234,1076,Caderno,Papelaria,4,18.81
3235,1076,Mouse,Eletronicos,2,60.55
3236,1076,Monitor,Eletronicos,4,712.25
3237,1076,Teclado,Eletronicos,1,117.83
3238,1077,Calca,Moda,1,47.5
3239,1077,Mesa,Casa,4,244.98
3240,1077,Camiseta,Moda,3,35.84
3241,1077,Mouse,Eletronicos,3,35.73
3242,1077,Sofa,Casa,1,443.16
3243,1078,Calca,Moda,2,91.47
3244,1078,Livro,Books,4,33.07
3245,1078,Notebook,Eletronicos,4,3137.85
3246,1078,Mesa,Casa,1,541.11
3247,1079,Luminaria,Casa,2,120.92
3248,1079,Jaqueta,Moda,1,181.81
3249,1079,Caderno,Papelaria,3,13.34
3250,1079,Sofa,Casa,1,942.6
3251,1080,Mouse,Eletronicos,3,77.73
3252,1080,Mesa,Casa,2,605.07
3253,1080,Caderno,Papelaria,4,16.48
3254,1081,Mesa,Casa,1,163.41
3255,1081,Camiseta,Moda,3,21.42
3256,1081,Teclado,Eletronicos,1,46.93
3257,1081,Teclado,Eletronicos,3,48.04
3258,1081,Calca,Moda,1,32.51
3259,1082,Caderno,Papelaria,4,15.28
3260,1082,Sofa,Casa,4,752.18
3261,1082,Caderno,Papelaria,1,13.47
3262,1083,Caderno,Papelaria,4,21.21
3263,1083,Livro,Books,3,49.38
3264,1083,Calca,Moda,3,97.63
3265,1084,Jaqueta,Moda,4,113.72
3266,1084,Sofa,Casa,3,545.15
3267,1085,Mouse,Eletronicos,1,24.36
3268,1085,Jaqueta,Moda,1,80.5
3269,1086,Livro,Books,1,26.42
3270,1086,Caderno,Papelaria,3,7.34
3271,1086,Jaqueta,Moda,2,129.39
3272,1086,Mesa,Casa,1,244.23
3273,1086,Luminaria,Casa,4,83.05
3274,1087,Sofa,Casa,4,1199.77
3275,1087,Calca,Moda,1,91.05
3276,1087,Calca,Moda,1,89.97
3277,1087,Luminaria,Casa,2,135.26
3278,1087,Teclado,Eletronicos,2,117.73
3279,1088,Livro,Books,4,12.49
3280,1088,Teclado,Eletronicos,1,40.0
3281,1088,Teclado,Eletronicos,2,42.26
3282,1088,Mesa,Casa,3,161.9
3283,1089,Camiseta,Moda,1,55.93
3284,1089,Caderno,Papelaria,3,15.72
3285,1090,Jaqueta,Moda,2,141.29
3286,1090,Teclado,Eletronicos,3,85.98
3287,1090,Sofa,Casa,3,697.05
3288,1090,Mesa,Casa,2,242.9
3289,1090,Jaqueta,Moda,3,141.57
3290,1091,Jaqueta,Moda,2,196.63
3291,1091,Sofa,Casa,1,771.68
3292,1091,Jaqueta,Moda,1,176.9
3293,1091,Caderno,Papelaria,4,15.57
3294,1091,Calca,Moda,4,75.66
3295,1092,Camiseta,Moda,3,21.15
3296,1093,Livro,Books,3,23.65
3297,1093,Jaqueta,Moda,2,164.98
3298,1093,Jaqueta,Moda,4,110.59
3299,1094,Mouse,Eletronicos,3,73.47
3300,1094,Calca,Moda,2,92.7
3301,1094,Calca,Moda,1,102.01
3302,1094,Camiseta,Moda,1,60.35
3303,1094,Monitor,Eletronicos,1,736.66
3304,1095,Calca,Moda,2,44.08
3305,1095,Jaqueta,Moda,2,96.24
3306,1096,Notebook,Eletronicos,4,3218.81
3307,1096,Teclado,Eletronicos,4,106.97
3308,1096,Teclado,Eletronicos,4,125.55
3309,1096,Mouse,Eletronicos,1,57.8
3310,1096,Camiseta,Moda,4,50.73
3311,1097,Mesa,Casa,1,289.76
3312,1097,Notebook,Eletronicos,2,1809.61
3313,1097,Notebook,Eletronicos,2,1269.84
3314,1098,Mesa,Casa,1,382.39
3315,1098,Teclado,Eletronicos,4,70.56
3316,1098,Mouse,Eletronicos,3,55.36
3317,1099,Mouse,Eletronicos,2,30.63
3318,1099,Caderno,Papelaria,1,7.19
3319,1099,Monitor,Eletronicos,2,323.14
3320,1100,Notebook,Eletronicos,3,1475.95
